tuition_id,course_id,university_id,academic_year,residency,tuition_fee,scholarship_amount,tuition_deposit,currency
"TF_UK075_162_INTL","C_UK075_162","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_162_HOME","C_UK075_162","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_163_INTL","C_UK075_163","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_163_HOME","C_UK075_163","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_164_INTL","C_UK075_164","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_164_HOME","C_UK075_164","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_165_INTL","C_UK075_165","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_165_HOME","C_UK075_165","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_166_INTL","C_UK075_166","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_166_HOME","C_UK075_166","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_167_INTL","C_UK075_167","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_167_HOME","C_UK075_167","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_168_INTL","C_UK075_168","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_168_HOME","C_UK075_168","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_169_INTL","C_UK075_169","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_169_HOME","C_UK075_169","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_170_INTL","C_UK075_170","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_170_HOME","C_UK075_170","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_171_INTL","C_UK075_171","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_171_HOME","C_UK075_171","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_172_INTL","C_UK075_172","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_172_HOME","C_UK075_172","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_173_INTL","C_UK075_173","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_173_HOME","C_UK075_173","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_174_INTL","C_UK075_174","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_174_HOME","C_UK075_174","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_175_INTL","C_UK075_175","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_175_HOME","C_UK075_175","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_176_INTL","C_UK075_176","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_176_HOME","C_UK075_176","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_177_INTL","C_UK075_177","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_177_HOME","C_UK075_177","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_178_INTL","C_UK075_178","UK075","2026","INTL","27500.00","0.00","2000.00","GBP"
"TF_UK075_178_HOME","C_UK075_178","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_179_INTL","C_UK075_179","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_179_HOME","C_UK075_179","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_180_INTL","C_UK075_180","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_180_HOME","C_UK075_180","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_181_INTL","C_UK075_181","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_181_HOME","C_UK075_181","UK075","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK075_182_INTL","C_UK075_182","UK075","2026","INTL","28500.00","0.00","2000.00","GBP"
"TF_UK075_182_HOME","C_UK075_182","UK075","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK075_183_INTL","C_UK075_183","UK075","2026","INTL","28500.00","0.00","2000.00","GBP"
"TF_UK075_183_HOME","C_UK075_183","UK075","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK075_184_INTL","C_UK075_184","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_184_HOME","C_UK075_184","UK075","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK075_185_INTL","C_UK075_185","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_185_HOME","C_UK075_185","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_186_INTL","C_UK075_186","UK075","2026","INTL","27500.00","0.00","2000.00","GBP"
"TF_UK075_186_HOME","C_UK075_186","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_187_INTL","C_UK075_187","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_187_HOME","C_UK075_187","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_188_INTL","C_UK075_188","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_188_HOME","C_UK075_188","UK075","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK075_189_INTL","C_UK075_189","UK075","2026","INTL","28500.00","0.00","2000.00","GBP"
"TF_UK075_189_HOME","C_UK075_189","UK075","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK075_190_INTL","C_UK075_190","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_190_HOME","C_UK075_190","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_191_INTL","C_UK075_191","UK075","2026","INTL","27500.00","0.00","2000.00","GBP"
"TF_UK075_191_HOME","C_UK075_191","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_192_INTL","C_UK075_192","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_192_HOME","C_UK075_192","UK075","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK075_193_INTL","C_UK075_193","UK075","2026","INTL","27500.00","0.00","2000.00","GBP"
"TF_UK075_193_HOME","C_UK075_193","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_194_INTL","C_UK075_194","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_194_HOME","C_UK075_194","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_195_INTL","C_UK075_195","UK075","2026","INTL","27500.00","0.00","2000.00","GBP"
"TF_UK075_195_HOME","C_UK075_195","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_196_INTL","C_UK075_196","UK075","2026","INTL","22500.00","0.00","2000.00","GBP"
"TF_UK075_196_HOME","C_UK075_196","UK075","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK075_197_INTL","C_UK075_197","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_197_HOME","C_UK075_197","UK075","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK075_198_INTL","C_UK075_198","UK075","2026","INTL","27500.00","0.00","2000.00","GBP"
"TF_UK075_198_HOME","C_UK075_198","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_199_INTL","C_UK075_199","UK075","2026","INTL","21500.00","0.00","2000.00","GBP"
"TF_UK075_199_HOME","C_UK075_199","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK075_200_INTL","C_UK075_200","UK075","2026","INTL","26500.00","0.00","2000.00","GBP"
"TF_UK075_200_HOME","C_UK075_200","UK075","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_01_INTL","C_UK076_01","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_01_HOME","C_UK076_01","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_02_INTL","C_UK076_02","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_02_HOME","C_UK076_02","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_03_INTL","C_UK076_03","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_03_HOME","C_UK076_03","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_04_INTL","C_UK076_04","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_04_HOME","C_UK076_04","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_05_INTL","C_UK076_05","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_05_HOME","C_UK076_05","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_06_INTL","C_UK076_06","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_06_HOME","C_UK076_06","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_07_INTL","C_UK076_07","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_07_HOME","C_UK076_07","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_08_INTL","C_UK076_08","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_08_HOME","C_UK076_08","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_09_INTL","C_UK076_09","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_09_HOME","C_UK076_09","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_10_INTL","C_UK076_10","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_10_HOME","C_UK076_10","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_11_INTL","C_UK076_11","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_11_HOME","C_UK076_11","UK076","2026","HOME","14500.00","0.00","0.00","GBP"
"TF_UK076_12_INTL","C_UK076_12","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_12_HOME","C_UK076_12","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_13_INTL","C_UK076_13","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_13_HOME","C_UK076_13","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_14_INTL","C_UK076_14","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_14_HOME","C_UK076_14","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_15_INTL","C_UK076_15","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_15_HOME","C_UK076_15","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_16_INTL","C_UK076_16","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_16_HOME","C_UK076_16","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_17_INTL","C_UK076_17","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_17_HOME","C_UK076_17","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_18_INTL","C_UK076_18","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_18_HOME","C_UK076_18","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_19_INTL","C_UK076_19","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_19_HOME","C_UK076_19","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_20_INTL","C_UK076_20","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_20_HOME","C_UK076_20","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_21_INTL","C_UK076_21","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_21_HOME","C_UK076_21","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_22_INTL","C_UK076_22","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_22_HOME","C_UK076_22","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_23_INTL","C_UK076_23","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_23_HOME","C_UK076_23","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_24_INTL","C_UK076_24","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_24_HOME","C_UK076_24","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_25_INTL","C_UK076_25","UK076","2026","INTL","13500.00","0.00","2000.00","GBP"
"TF_UK076_25_HOME","C_UK076_25","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_26_INTL","C_UK076_26","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_26_HOME","C_UK076_26","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_27_INTL","C_UK076_27","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_27_HOME","C_UK076_27","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_28_INTL","C_UK076_28","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_28_HOME","C_UK076_28","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_29_INTL","C_UK076_29","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_29_HOME","C_UK076_29","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_30_INTL","C_UK076_30","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_30_HOME","C_UK076_30","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_31_INTL","C_UK076_31","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_31_HOME","C_UK076_31","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_32_INTL","C_UK076_32","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_32_HOME","C_UK076_32","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_33_INTL","C_UK076_33","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_33_HOME","C_UK076_33","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_34_INTL","C_UK076_34","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_34_HOME","C_UK076_34","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_35_INTL","C_UK076_35","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_35_HOME","C_UK076_35","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_36_INTL","C_UK076_36","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_36_HOME","C_UK076_36","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_37_INTL","C_UK076_37","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_37_HOME","C_UK076_37","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_38_INTL","C_UK076_38","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_38_HOME","C_UK076_38","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_39_INTL","C_UK076_39","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_39_HOME","C_UK076_39","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_40_INTL","C_UK076_40","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_40_HOME","C_UK076_40","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_41_INTL","C_UK076_41","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_41_HOME","C_UK076_41","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_42_INTL","C_UK076_42","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_42_HOME","C_UK076_42","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_43_INTL","C_UK076_43","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_43_HOME","C_UK076_43","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_44_INTL","C_UK076_44","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_44_HOME","C_UK076_44","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_45_INTL","C_UK076_45","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_45_HOME","C_UK076_45","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_46_INTL","C_UK076_46","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_46_HOME","C_UK076_46","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_47_INTL","C_UK076_47","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_47_HOME","C_UK076_47","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_48_INTL","C_UK076_48","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_48_HOME","C_UK076_48","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_49_INTL","C_UK076_49","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_49_HOME","C_UK076_49","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_50_INTL","C_UK076_50","UK076","2026","INTL","13500.00","0.00","2000.00","GBP"
"TF_UK076_50_HOME","C_UK076_50","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_51_INTL","C_UK076_51","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_51_HOME","C_UK076_51","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_52_INTL","C_UK076_52","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_52_HOME","C_UK076_52","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_53_INTL","C_UK076_53","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_53_HOME","C_UK076_53","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_54_INTL","C_UK076_54","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_54_HOME","C_UK076_54","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_55_INTL","C_UK076_55","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_55_HOME","C_UK076_55","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_56_INTL","C_UK076_56","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_56_HOME","C_UK076_56","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_57_INTL","C_UK076_57","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_57_HOME","C_UK076_57","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_58_INTL","C_UK076_58","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_58_HOME","C_UK076_58","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_59_INTL","C_UK076_59","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_59_HOME","C_UK076_59","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_60_INTL","C_UK076_60","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_60_HOME","C_UK076_60","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_61_INTL","C_UK076_61","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_61_HOME","C_UK076_61","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_62_INTL","C_UK076_62","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_62_HOME","C_UK076_62","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_63_INTL","C_UK076_63","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_63_HOME","C_UK076_63","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_64_INTL","C_UK076_64","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_64_HOME","C_UK076_64","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_65_INTL","C_UK076_65","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_65_HOME","C_UK076_65","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_66_INTL","C_UK076_66","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_66_HOME","C_UK076_66","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_67_INTL","C_UK076_67","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_67_HOME","C_UK076_67","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_68_INTL","C_UK076_68","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_68_HOME","C_UK076_68","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_69_INTL","C_UK076_69","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_69_HOME","C_UK076_69","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_70_INTL","C_UK076_70","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_70_HOME","C_UK076_70","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_71_INTL","C_UK076_71","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_71_HOME","C_UK076_71","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_72_INTL","C_UK076_72","UK076","2026","INTL","11500.00","0.00","1000.00","GBP"
"TF_UK076_72_HOME","C_UK076_72","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_73_INTL","C_UK076_73","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_73_HOME","C_UK076_73","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_74_INTL","C_UK076_74","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_74_HOME","C_UK076_74","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_75_INTL","C_UK076_75","UK076","2026","INTL","13500.00","0.00","2000.00","GBP"
"TF_UK076_75_HOME","C_UK076_75","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_76_INTL","C_UK076_76","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_76_HOME","C_UK076_76","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_77_INTL","C_UK076_77","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_77_HOME","C_UK076_77","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_78_INTL","C_UK076_78","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_78_HOME","C_UK076_78","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_79_INTL","C_UK076_79","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_79_HOME","C_UK076_79","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_80_INTL","C_UK076_80","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_80_HOME","C_UK076_80","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_81_INTL","C_UK076_81","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_81_HOME","C_UK076_81","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_82_INTL","C_UK076_82","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_82_HOME","C_UK076_82","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_83_INTL","C_UK076_83","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_83_HOME","C_UK076_83","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_84_INTL","C_UK076_84","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_84_HOME","C_UK076_84","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_85_INTL","C_UK076_85","UK076","2026","INTL","18500.00","0.00","3000.00","GBP"
"TF_UK076_85_HOME","C_UK076_85","UK076","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK076_86_INTL","C_UK076_86","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_86_HOME","C_UK076_86","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_87_INTL","C_UK076_87","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_87_HOME","C_UK076_87","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_88_INTL","C_UK076_88","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_88_HOME","C_UK076_88","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_89_INTL","C_UK076_89","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_89_HOME","C_UK076_89","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_90_INTL","C_UK076_90","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_90_HOME","C_UK076_90","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_91_INTL","C_UK076_91","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_91_HOME","C_UK076_91","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_92_INTL","C_UK076_92","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_92_HOME","C_UK076_92","UK076","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK076_93_INTL","C_UK076_93","UK076","2026","INTL","16500.00","0.00","3000.00","GBP"
"TF_UK076_94_HOME","C_UK076_94","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_94_INTL","C_UK076_94","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_95_HOME","C_UK076_95","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_95_INTL","C_UK076_95","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_96_HOME","C_UK076_96","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK076_96_INTL","C_UK076_96","UK076","2026","INTL","15500.00","0.00","3000.00","GBP"
"TF_UK076_97_HOME","C_UK076_97","UK076","2026","HOME","9250.00","0.00","0.00","GBP"
